,,,CPTEHYUFK6PFP5ZB,induscraft Solid Wood Computer Desk,"Key Features of induscraft Solid Wood Computer Desk Solid Wood Straight,Specifications of induscraft Solid Wood Computer Desk (Straight, Finish Color - Brown) In The Box 1 Computer Table, 1 Chair Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand induscraft Delivery Condition Pre-assembled Storage Included Yes CPU Compartment No Type Computer Desk Keyboard Tray No Style Contemporary & Modern Wheels Included No Configuration Straight Upholstery Type NA Upholstery Included No Suitable For Study & Home Office Model Number inaf253 Bush Included No Care Instructions Clean with a damp and soft cloth, Do not use water, Use wood wax twice a year or lacquer once a year for glossy finish Finish Type Glossy Dimensions Weight 37 kg Height 810 mm Width 1150 mm Depth 530 mm Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects only. Warranty Summary 6 Months Limited Warranty against Manufacturing Defects. Service Type The Products will be Repaired/ Replaced as required and deemed fit by the manufacturer, he customer must contact the Manufacturer to avail Warranty Not Covered in Warranty Wear and Tear Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the products dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the products dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Solid Wood Primary Color Brown Secondary Material Solid Wood Secondary Material Subtype Rosewood (Sheesham) Finish Color Brown Primary Material Subtype Rosewood (Sheesham)","[""Furniture >> Study & Home Office Furniture >> Computer Tables >> induscraft Solid Wood Computer Desk (Straight, F...""]",,,,,,,,,,
,,,ECOEH4BXGVMBYEMG,BELL BLEP-D10 Earphone Cable Organizer,"BELL BLEP-D10 Earphone Cable Organizer Price: Rs. 90 Product Summary of Mh750 Handsfree Earphone for : Samsung Sony Nokia HTC LG Mi Xiaomi oppo Lenovo Type : In the ear With Or Without Mic : With Mic Color : Black Headphone Jack : 3.5 mm Sensitivity : 105 dB/Mw PRODUCT INFO Product Description|Technical Specifications|Customer Reviews|Questions & Answers Description of Mh750 Handsfree Earphone Item Description :- Comfortable stereo budded headset that gives you hands free capabilities Answer calls at the touch of the in-line mic controlcompatible for use with Some Sony Ericsson devices that have a 3.5mm connector/jackComfortable ear gels that block out external noise and remain comfortably in your earUse at home, work or on the road Compatible,Specifications of BELL BLEP-D10 Earphone Cable Organizer General Brand BELL Model Number BLEP-D10 Color White, Red, Purple, White Material Nylon, Rubber, Plastic Dimensions Weight 10 g","[""Mobiles & Accessories >> Mobile Accessories >> Earphone Cable Organizers >> BELL Earphone Cable Organizers >> BELL BLEP-D10 Earphone Cable Organizer""]",,,,,,,,,,
,,,ECOEH3DPYUSTWUE6,keshar 25868 Earphone Cable Organizer,Specifications of keshar 25868 Earphone Cable Organizer General Brand keshar Model Number 25868 Material Plastic Color Black Dimensions Weight 100 g,"[""Mobiles & Accessories >> Mobile Accessories >> Earphone Cable Organizers >> keshar Earphone Cable Organizers >> keshar 25868 Earphone Cable Organizer""]",,,,,,,,,,
,,,ACCEGYP2TMX2NUPH,XEBAC XEBAC-ADAPTER-B1017 Battery Charger,"Key Features of XEBAC XEBAC-ADAPTER-B1017 Battery Charger Fast Charging Speed Genuine Output Best Quality 100% Compatible,XEBAC XEBAC-ADAPTER-B1017 Battery Charger (White) Price: Rs. 269 Standard USB output, compatible with all the mobiles and digital products. Maximum output of Charger is 5V-1.2 A Which gives a speedy charging with safety of your mobile and mobile battery. Built in intelligent protection system, effectively prevents the overcharging and short circuit, hence more safety. Anti interference circuit helps smartphones for smooth functioning of touch screen.,Specifications of XEBAC XEBAC-ADAPTER-B1017 Battery Charger (White) In The Box Sales Package 1 Mobile Charger Adapter General Brand XEBAC Model XEBAC-ADAPTER-B1017 Cable Length 1 m Type Wall Charger Connector Micro USB, AC - 3N Pin Color White Dimensions Weight 0.5 g Width x Height x Depth 5 x 5 x 5 mm","[""Mobiles & Accessories >> Mobile Accessories >> Chargers >> Wall Chargers >> XEBAC Wall Chargers >> XEBAC XEBAC-ADAPTER-B1017 Battery Charger (White)""]",,,,,,,,,,
,,,SWKEDTNSHNPKBVWZ,Stealodeal Grand Harvest 11 Function Multi Utility Swiss Knife,"Specifications of Stealodeal Grand Harvest 11 Function Multi Utility Swiss Knife (Blue) Body Material Blade Material Stainless Steel General Number of Tools 11 Model Name Grand Harvest Warranty 1 Month Replacement warranty against manufacturing defects Tools Scissors Yes Can Opener Yes Main Blade Yes Cork Screw Yes General Tools Bottle Opener, Key Ring, Saw, Hook Small Blade Yes","[""Home Improvement >> Tools >> Hand Tools >> Swiss Knives >> Stealodeal Grand Harvest 11 Function Multi Utili...""]",,,,,,,,,,
,,,WRSEGHG9XGHVRSJR,Plush SHOPRENCH Double Sided Pipe Wrench Set,"Key Features of Plush SHOPRENCH Double Sided Pipe Wrench Set Open End Wrench Auto Adjustable Wrench,Plush SHOPRENCH Double Sided Pipe Wrench Set (Pack of 2) Price: Rs. 399 Plush Universal Wrenches (Set Of 2 Wrench) With 2-Pc. Wrenches You Will Always Have The Right Wrench On Hand For All Types Of Nut And Bolt. Wrench Set Tackles The Jobs Of Multiple Sized Wrenches. These Universal Wrenches Suit All Nuts And Bolts From 9mm To 32mm. The Practical Tools Effectively Self-Adjust To The Size You Need And Can Be Used With All Systems Of Measurement. The Small Wrench Has A Different-Sized Head On Each End, While The Large Wrench Has A Single Large Head For Bigger Nuts And Bolts, Irrespective Of Their Size And Shape, As The Wrenches Adapt By Themselves. es, Lines, Radiators, Boilers, Wheels, Etc. * 2 Universal Wrenches For All Nuts And Bolts * Lightweight And Self-Adjusting Set Fits 9mm To 32mm * Automatically Fits To The Size And Shape Of Nuts And Bolts * Efficient, Practical And Easy To Use * No Need For Multiple Wrenches With This Handy Set * Instantly Take Care Of All Jobs * 2-Pc. Steel Wrench Set Includes: * Small, 8-3/8""L * Large, 11-1/8""L * Both Wrench Has A Rubberized Grip,Specifications of Plush SHOPRENCH Double Sided Pipe Wrench Set (Pack of 2) General Brand Plush Model Number SHOPRENCH Sided Double Sided Type Pipe Wrench Set Material Steel Flexible Head No Color MultiColor Size 28/30/32/34 mm In the box Sales Package 1 Wrench Set Pack of 2 Warranty Covered in Warranty 6 MONTHS SELLER WARRANTY Additional Features Other Features Double Sided, Carbon Steel, Rubberized Grip","[""Home Improvement >> Tools >> Hand Tools >> Wrenches & Sets >> Wrench Sets >> Plush SHOPRENCH Double Sided Pipe Wrench Set (Pa...""]",,,,,,,,,,
,,,CAEE9Y64FBPZJUUH,Tycab 10 inch Black (250 mm x 3.6 mm) - 1 Pack of 100 Nylon Standard Cable Tie,Buy Tycab 10 inch Black (250 mm x 3.6 mm) - 1 Pack of 100 Nylon Standard Cable Tie for Rs.150 online. Tycab 10 inch Black (250 mm x 3.6 mm) - 1 Pack of 100 Nylon Standard Cable Tie at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Home Improvement >> Electricals >> Wire, Joints & Connectors >> Cable Straps & Ties""]",,,,,,,,,,
,,,FSEEJS6CT2TZFJUU,Goldcave G211 Faucet Set,Specifications of Goldcave G211 Faucet Set General Brand Goldcave Suitable For Wash Basin Installation Type Centerset Installation Type Model Number G211 Material Plastic Finish Matte Color White Dimensions Weight 200 g Height 60 cm Width 6 cm In the Box 1 Pipe,"[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> Goldcave Faucet Sets >> Goldcave G211 Faucet Set""]",,,,,,,,,,
,,,FSEEJVNPNZHCXNNK,Ganga 1514 New Line Wall Mixer 3 In 1 System With Provision For Both Telephone Shower & Overhead Shower Faucet Set,"Key Features of Ganga 1514 New Line Wall Mixer 3 In 1 System With Provision For Both Telephone Shower & Overhead Shower Faucet Set Type : Wall Mixer Control : Handle Material : Brass Color : Silver,Ganga 1514 New Line Wall Mixer 3 In 1 System With Provision For Both Telephone Shower & Overhead Shower Faucet Set Price: Rs. 5,242 Reliable Enterprise is Online Authorized Dealer of Ganga Bath Fitting products. Ganga Offer a Different Variety, Designs, Style and Size of Bath Fitting Products With The Brand Name of Ganga. The Ganga Name is enough to Prove its Quality and Purity. Ganga apply Contemporary technology with Skilled and export Manpower to serve in the market. Offer an excellent product with new innovational and technology is the main aim of GANGA.,Specifications of Ganga 1514 New Line Wall Mixer 3 In 1 System With Provision For Both Telephone Shower & Overhead Shower Faucet Set General Brand Ganga Suitable For Kitchen, Wash Basin, Bathroom, Toilet Installation Type Wall Mount Installation Type Model Number 1514 New Line Wall Mixer 3 In 1 System With Provision For Both Telephone Shower & Overhead Shower Material Brass Finish Chrome Color Silver Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects, leakage and improper functioning only. Service Type Off-site Service. Warranty Summary 7 Year manufacturer Domestic Warranty. Not Covered in Warranty Warranty does not cover any external accessories, damage caused to the product due to improper installation by customer. Dimensions Weight 2740 g Height 36 cm Width 19 cm Additional Features Flow Rate : 8 l/min, Hole Diameter : 2.5 cm In the Box 1 Faucet, 3 Flange, 3 Coupling, 1 Pipe","[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> Ganga Faucet Sets >> Ganga 1514 New Line Wall Mixer 3 In 1 System Wit...""]",,,,,,,,,,
,,,FSEEJVNPCDNP3QGG,Ganga 2110 Eva Wall Mixer With Bend For Arrangement of Overhead Shower Faucet Set,"Key Features of Ganga 2110 Eva Wall Mixer With Bend For Arrangement of Overhead Shower Faucet Set Type : Wall Mixer Control : Handle Material : Brass Color : Silver,Ganga 2110 Eva Wall Mixer With Bend For Arrangement of Overhead Shower Faucet Set Price: Rs. 3,600 Reliable Enterprise is Online Authorized Dealer of Ganga Bath Fitting products. Ganga Offer a Different Variety, Designs, Style and Size of Bath Fitting Products With The Brand Name of Ganga. The Ganga Name is enough to Prove its Quality and Purity. Ganga apply Contemporary technology with Skilled and export Manpower to serve in the market. Offer an excellent product with new innovational and technology is the main aim of GANGA.,Specifications of Ganga 2110 Eva Wall Mixer With Bend For Arrangement of Overhead Shower Faucet Set General Brand Ganga Suitable For Kitchen, Wash Basin, Bathroom, Toilet Installation Type Wall Mount Installation Type Model Number 2110 Eva Wall Mixer With Bend For Arrangement of Overhead Shower Material Brass Finish Chrome Color Silver Dimensions Weight 2273 g Height 36 cm Width 19 cm Warranty Covered in Warranty Warranty of the product is limited to manufacturing defects, leakage and improper functioning only. Warranty Summary 7 Year manufacturer Domestic Warranty. Service Type Off-site Service. Not Covered in Warranty Warranty does not cover any external accessories, damage caused to the product due to improper installation by customer. In the Box 1 Faucet, 3 Flange, 3 Coupling, 1 Pipe Additional Features Flow Rate : 8 l/min, Hole Diameter : 2.5 cm","[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> Ganga Faucet Sets >> Ganga 2110 Eva Wall Mixer With Bend For Arrangem...""]",,,,,,,,,,
,,,WABEAHVERGBGCHZQ,Centurion Basins LBRW Table Top Basin,Buy Centurion Basins LBRW Table Top Basin for Rs.3650 online. Centurion Basins LBRW Table Top Basin at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Home Improvement >> Sanitaryware >> Bathroom Fixtures >> Wash Basin""]",,,,,,,,,,
,,,SCHE4YSTVBPBNZMH,MK Blenze DW411BLK 16A Black Switch 15 One Way Electrical Switch,Buy MK Blenze DW411BLK 16A Black Switch 15 One Way Electrical Switch for Rs.198 online. MK Blenze DW411BLK 16A Black Switch 15 One Way Electrical Switch at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",,,,,,,,,,
,,,MBPEJMV5GAY9SZX5,CASEDEAL Microsoft Nokia lumia x2 Back Panel,Specifications of CASEDEAL Microsoft Nokia lumia x2 Back Panel (White) General Brand CASEDEAL Brand Color White Model Number PANEL-A2 Material Plastic Panel Type Back Compatible Model Microsoft Nokia lumia x2 Dimensions Weight 20 g Height 14 cm In the Box 1 Mobile Panel,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Body Panels >> CASEDEAL Mobile Body Panels >> CASEDEAL Microsoft Nokia lumia x2 Back Panel (Wh...""]",,,,,,,,,,
,,,ACCEJGYYMTQR4JXY,ACM Pouch for Swipe Elite Plus,"Key Features of ACM Pouch for Swipe Elite Plus Acm Branded,ACM Pouch for Swipe Elite Plus (Black) Price: Rs. 339 Keep Your Item Safe In Rich Premium Style In The Leather Soft Pouch Case For Your Item.Ultimate Protection For Your Item. Protect Your Items Screen From Harm Without Impacting Its Super Slim Profile. Protect The Front Of Your Item From Scratches, Scrapes And Front-On Impacts With The Cover. This Cover Takes Your Device Inside It Fully. This Means That The Most Important Part Of The Item, The Screen, Is Protected From Harm Without The Added Thickness And Weight Normally Associated With Other Cases. It Is Designed Specifically For Use With The Item, So Offers A Perfect Fit. Made From High Quality Synthetic Leather Materials, This Cover Will Keep Your Items Screen Looking Good As New. The Cover Is Tough Enough To Withstand Day-To-Day Punishment Without Blemishing, So Both Your Item And Cover Will Stay Looking Sharp For Long.This Is Pouch As Described And Not Flip Cover And It Is Closed Pouch With Magnetic Closer.,Specifications of ACM Pouch for Swipe Elite Plus (Black) General Brand ACM Shade Black Material Artificial Leather Designed for Swipe Elite Plus Closure Type Magnetic Closure Model ID PHP5BK1681 Color Black In the Box Sales Package 1 Premium Pouch Case","[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> ACM Mobile Pouches >> ACM Pouch for Swipe Elite Plus (Black)""]",,,,,,,,,,
,,,JGTECTXNJJFCUCJK,Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set,"Key Features of Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set Jug: Height- 8 inches, Dia - 4.2 inches, Depth 7.5 inches, Width 7 inches,capacity 1744 ml, Weight - 430 Grams,Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set (Copper) Price: Rs. 1,399 Copper Utensils And Serving Copper Ware Helped To Prevent The Spread Of Diseases. In Many Tests It Showed That 99.9% Of The Bacteria On Copper Alloy Surfaces (With 65% Or Greater Copper Content) Were Eliminated Within 2 Hours Of Exposure. According To Research At Southampton University In The U.K., Mrsa Microbes Remain Alive On Stainless Steel Surfaces For Up To Three Days, Whereas The Same Microbes On A Copper Surface Are Eliminated Within 90 Minutes. These Copper Serving Ware Are Preferred Because It Is Durable And It Has Excellent Characteristics. The Ageless Use Of Copper Bears Testimony To Its Myriad Virtues And Everlasting Appeal. Its Therapeutic Value Has Been Handed Down To Us Through The Ages. In Fact, Water Stored In Copper Ware Is Virtually The Elixir Of Life. Purified, It Helps To Regulate Digestion And Cardiac Orders, The Basis Of Good Health, As Practiced By Ayurveda And Rishits From Old Vedic Times.   Care Tips:  * Clean Your Copperware By Hand And Avoid Dishwasher As The Detergent Can Cause Oxidation Leading To Permanat Damage. * Use A Solution Of Equal Quantities Vinegar Or Lemon Juice And Salt Diluted With Some Water At Such Times But DonT Use It Regularly. * Avoid Scratchy Cleaners Like Steel Wool. * A Simple, Soft Cleaning Liquid On Soap Base, Hot Water And A Soft Washing Cloth Is Best For Daily Use.,Specifications of Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set (Copper) General Brand Dungri India Craft Number of Glasses 2 Model Number Ducjug010-ducgl012-2 Type Jug Glass Set Glass Shape Tumblers Material Copper Capacity per Glass 320 ml Jug Capacity 1.7 L Color Gold Dimensions Jug Height 203 mm Glass Diameter 50 mm Jug Depth 190 mm Other Dimensions Glass: Dia - 2"", Height - 4"", capacity - 320 ml, Weight - 75 grams In the Box 1 Jug 2 Glass Set Additional Features Microwave Safe No Care Instructions For Better Washing Result Wash With Pitambari Cleaning Power","[""Kitchen & Dining >> Tableware & Cutlery >> Jug, Glass & Tray Sets >> Dungri India Craft Jug, Glass & Tray Sets >> Dungri India Craft Ducjug010-ducgl012-2 Jug Glas...""]",,,,,,,,,,
,,,BLBEJR23J2CTPFAU,BFT 6 W LED Bulb,"Key Features of BFT 6 W LED Bulb Pack of 1 Bulb,BFT 6 W LED Bulb (White) Price: Rs. 350 Introducing new technology in led lighting LED filament. Best suited for chandeliers table lamps and light fixtures in general as it spreads light 360-degrees,Specifications of BFT 6 W LED Bulb (White) General Brand BFT Model Number BFTCW6 Body and Design Features Material Glass Bulb Base B22 Lighting Features Light Color White Bulb Type LED Lumen 700 Power Features Power Consumption 6 W In the Box Sales Package 1 Bulb Pack of 1","[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 6 W LED Bulb (White)""]",,,,,,,,,,
,,,BLBEJR23DFG4TZ69,BFT 6 W LED Cool White Bulb,"Key Features of BFT 6 W LED Cool White Bulb Pack of 4 Bulb,BFT 6 W LED Cool White Bulb (White, Pack of 4) Price: Rs. 1,000 Introducing new technology in led lighting LED filament. Best suited for chandeliers table lamps and light fixtures in general as it spreads light 360-degrees,Specifications of BFT 6 W LED Cool White Bulb (White, Pack of 4) General Brand BFT Model Number BFTCW6P4 Model Name Cool White Body and Design Features Material Glass Bulb Base B22 Lighting Features Bulb Type LED Light Color White Lumen 700 Power Features Power Consumption 6 W In the Box Sales Package 4 Bulb Pack of 4 Additional Features Suitable for chandeliers, table lamp, light fixture Energy Saving Yes","[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 6 W LED Cool White Bulb (White, Pack of 4)""]",,,,,,,,,,
,,,BLBEJR22ZT2WUKBZ,BFT 9 W LED Bulb,"Key Features of BFT 9 W LED Bulb Pack of 4 Bulb,BFT 9 W LED Bulb (White, Pack of 4) Price: Rs. 800 BFT led bulb with 270-degree globe top spreads light better than regular led bulbs. Best for Replacing old bulb with new better efficient led bulb.,Specifications of BFT 9 W LED Bulb (White, Pack of 4) General Brand BFT Model Number BFTCW9P4 Body and Design Features Material Aluminium Bulb Base B22 Lighting Features Light Color White Bulb Type LED Lumen 815 Power Features Power Consumption 9 W In the Box Sales Package 4 Bulb Pack of 4","[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 9 W LED Bulb (White, Pack of 4)""]",,,,,,,,,,
,,,MUGEGZUMGYAPVSZH,AKUP love-music Ceramic Mug,"Key Features of AKUP love-music Ceramic Mug Pack of 1 Mug,AKUP love-music Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP love-music Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug","[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP love-music Ceramic Mug (300 ml)""]",,,,,,,,,,
,,,MUGEGZUHHHHCUWWM,AKUP beautiful Ceramic Mug,"Key Features of AKUP beautiful Ceramic Mug Pack of 1 Mug,AKUP beautiful Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP beautiful Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug","[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP beautiful Ceramic Mug (300 ml)""]",,,,,,,,,,
,,,MUGEGZUNY75RZUNG,AKUP happy-thanks-giving Ceramic Mug,"Key Features of AKUP happy-thanks-giving Ceramic Mug Pack of 1 Mug,AKUP happy-thanks-giving Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP happy-thanks-giving Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug","[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP happy-thanks-giving Ceramic Mug (300 ml)""]",,,,,,,,,,
,,,MUGEGZUHVZ4Y85DV,AKUP i-loves-music Ceramic Mug,"Key Features of AKUP i-loves-music Ceramic Mug Pack of 1 Mug,AKUP i-loves-music Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP i-loves-music Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug","[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP i-loves-music Ceramic Mug (300 ml)""]",,,,,,,,,,
,,,MUGEGZUHRUHN684R,AKUP dream-big-work-hard Ceramic Mug,"Key Features of AKUP dream-big-work-hard Ceramic Mug Pack of 1 Mug,AKUP dream-big-work-hard Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP dream-big-work-hard Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug","[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP dream-big-work-hard Ceramic Mug (300 ml)""]",,,,,,,,,,
,,,MUGEGZUHX744RFEN,AKUP i-love-my-mom Ceramic Mug,"Key Features of AKUP i-love-my-mom Ceramic Mug Pack of 1 Mug,AKUP i-love-my-mom Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP i-love-my-mom Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug","[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP i-love-my-mom Ceramic Mug (300 ml)""]",,,,,,,,,,
,,,MUGEGZUMAZJVKTB9,AKUP one-gud-thing-about-music Ceramic Mug,"Key Features of AKUP one-gud-thing-about-music Ceramic Mug Pack of 1 Mug,AKUP one-gud-thing-about-music Ceramic Mug (300 ml) Price: Rs. 259 AKUP Ceramic coffee mugs gives you the best quality printed mugs which you can gift to your loved ones. We provide good quality of products with packing. Coffee mugs made of ceramic clay with the volume capacity of 300ml each. You can buy it for yourself to make your moment unforgettable forever. Specifications Product Dimensions: Mugs - Height: 9.5 cms, Diameter: 8 cms. Item Type: Coffee Mug Color: Multi-Color Material: Clay Finish: Glossy Specialty: Lovely Style Wash care: Remove dirt by using a soft fabric to clean and then wipe with a moist cloth. Disclaimer: The fine design, pattern and color tone of the product may vary slightly from that shown in the image. However, there would not be any compromise in quality. Brand: AKUP designs & co,Specifications of AKUP one-gud-thing-about-music Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug","[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP one-gud-thing-about-music Ceramic Mug (300 ml)""]",,,,,,,,,,
,,,MUGEGZUKUKGVPY4Z,AKUP dad-a-daughters-first-love Ceramic Mug,Specifications of AKUP dad-a-daughters-first-love Ceramic Mug (300 ml) General Type Mug Mug Capacity 300 ml Material Ceramic Freezer Safe Yes Microwave Safe No Dimensions Diameter 8 mm Weight 330 g Height 9.5 mm Depth 8 mm In the Box Sales Package 1 Mug,"[""Kitchen & Dining >> Coffee Mugs >> AKUP Coffee Mugs >> AKUP dad-a-daughters-first-love Ceramic Mug (300...""]",,,,,,,,,,
